pos,time
0,1.1163866659626365
1,0.04601629200624302
2,0.1379432079847902
3,0.13645433296915144
4,0.14075020799646154
5,0.1398187919985503
6,0.14256133401067927
7,0.1426316669676453
8,0.10536074999254197
9,0.10619387496262789
10,0.1065178340068087
11,0.10542416700627655
12,0.10615174996200949
13,0.10734629101352766
14,0.10634733398910612
15,0.10506354196695611
16,0.10911741596646607
17,0.11697104200720787
18,0.11716270900797099
19,0.11729900003410876
20,0.11720133299240842
21,0.1180402499740012
22,0.10214774997439235
23,0.1043892499874346
24,0.10322620801161975
25,0.10401187505340204
26,0.10321641602786258
27,0.10479970794403926
28,0.10469704202841967
29,0.10358987504150718
30,0.10523866704897955
31,0.1030492500285618
32,0.10489045799477026
33,0.13098499999614432
34,0.12996216700412333
35,0.12983716698363423
36,0.1304880419629626
37,0.13236804195912555
38,0.1352043750230223
39,0.13502545800292864
40,0.1333199999644421
41,0.133068541996181
42,0.13401683396659791
43,0.13599133299430832
44,0.133933208999224
45,0.1349294999963604
46,0.13743658299790695
47,0.1339637499768287
48,0.13403745903633535
49,0.13364975003059953
50,0.13310350000392646
51,0.13590741698862985
52,0.1364779170253314
53,0.1341371670132503
54,0.13551766698947176
55,0.1377906670095399
56,0.1384432500344701
57,0.1381073750089854
58,0.13671974994940683
59,0.13676862500142306
60,0.1354758339584805
61,0.13554091600235552
62,0.14143362501636147
63,0.13846508297137916
64,0.13997345801908523
65,0.16422350000357255
66,0.16756895795697346
67,0.16483841597801074
68,0.16561095899669454
69,0.16899883397854865
70,0.16426337498705834
71,0.16244275000644848
72,0.16617633297573775
73,0.1664451250107959
74,0.1664057499729097
75,0.16592216701246798
76,0.1635540829738602
77,0.16634870902635157
78,0.1853170419926755
79,0.16489004105096683
80,0.16608191694831476
81,0.1664513330324553
82,0.16547583299688995
83,0.16717991599580273
84,0.17048324999632314
85,0.16832670796429738
86,0.1647771659772843
87,0.16568008402828127
88,0.1684112079674378
89,0.16904300003079697
90,0.16838862502481788
91,0.17053929198300466
92,0.16959766700165346
93,0.16789416602114215
94,0.16866695805219933
95,0.17331937496783212
96,0.1741375420242548
97,0.19100833300035447
98,0.191408250015229
99,0.19347762496909127
100,0.19415962498169392
101,0.19290808297228068
102,0.19837145804194734
103,0.28553291701246053
104,0.19327616703230888
105,0.19715708296280354
106,0.19462708302307874
107,0.1955502500059083
108,0.19275666697649285
109,0.19374454201897606
110,0.19485762499971315
111,0.1950883340323344
112,0.19270779198268428
113,0.1946130829746835
114,0.19736987497890368
115,0.1945472089573741
116,0.1944041659589857
117,0.19773254200117663
118,0.19565554201835766
119,0.19453466701088473
120,0.19485400000121444
121,0.1970642909873277
122,0.19382520799990743
123,0.19634295802097768
124,0.19697416701819748
125,0.19477704202290624
126,0.1958282080013305
127,0.19870770903071389
128,0.19587199995294213
129,0.21905391704058275
130,0.22182666696608067
131,0.22356533398851752
132,0.22095258301123977
133,0.2187914999667555
134,0.22067179100122303
135,0.2204002080252394
136,0.22266066703014076
137,0.22063104197150096
138,0.22506695799529552
139,0.22646654199343175
140,0.22287337499437854
141,0.2250060000224039
142,0.22856454201973975
143,0.2246617500204593
144,0.22775391698814929
145,0.22333366598468274
146,0.2239772909670137
147,0.24384416604880244
148,0.22398908401373774
149,0.22298233298351988
150,0.22483291703974828
151,0.2239503749879077
152,0.2254696250311099
153,0.22289583296515048
154,0.22728558297967538
155,0.22381395800039172
156,0.23159358301199973
157,0.23317083297297359
158,0.2244907910353504
159,0.22540566604584455
160,0.22378862497862428
161,0.25094145798357204
162,0.24881670798640698
163,0.24914879095740616
164,0.24981054197996855
165,0.25327070796629414
166,0.25271108403103426
167,0.24954087496735156
168,0.24967408296652138
169,0.2503554160357453
170,0.2735879580141045
171,0.26925970800220966
172,0.2706257499521598
173,0.2707811659784056
174,0.27144104201579466
175,0.26907737500732765
176,0.267423500015866
177,0.27019712497713044
178,0.2691459999768995
179,0.27066795801511034
180,0.2741534580127336
181,0.2724106250097975
182,0.27901970798848197
183,0.27383604197530076
184,0.30092804197920486
185,0.2811852500308305
186,0.28455779200885445
187,0.2759386249817908
188,0.27384425001218915
189,0.27618116699159145
190,0.27690008300123736
191,0.276405916956719
192,0.2755069170380011
193,0.2909310829709284
194,0.29026029200758785
195,0.3697849999880418
196,0.4054765410255641
197,0.3991099580307491
198,0.3260783749865368
199,0.3109555839910172
200,0.3044659170554951
201,0.30241933302022517
202,0.30457087501417845
203,0.30465887498576194
204,0.3106323750107549
205,0.29710974998306483
206,0.2945438330061734
207,0.292754459020216
208,0.2931312500149943
209,0.2914613340399228
210,0.29357245803112164
211,0.29386270797112957
212,0.29479700000956655
213,0.29317750001791865
214,0.2948615839704871
215,0.2965719999629073
216,0.2949463330442086
217,0.29652029200224206
218,0.29847241699462757
219,0.30045808403519914
220,0.29521429201122373
221,0.29654483299236745
222,0.2957381249871105
223,0.3031910420395434
224,0.2998061249963939
225,0.31896179099567235
226,0.32324704102938995
227,0.32316191704012454
228,0.322092792019248
229,0.3211615000036545
230,0.3216566250193864
231,0.3215257090050727
232,0.32653299998492
233,0.32468108303146437
234,0.32141445903107524
235,0.3251327920006588
236,0.32666162500390783
237,0.3273583330446854
238,0.32734516699565575
239,0.33118320803623646
240,0.32560962496791035
241,0.3317852910258807
242,0.37398333300370723
243,0.3310793749988079
244,0.33244774997001514
245,0.33252729201922193
246,0.3263458330184221
247,0.33111595804803073
248,0.32689316698815674
249,0.32934104197192937
250,0.32778062496799976
251,0.3274079170078039
252,0.32610762503463775
253,0.3259884580038488
254,0.32784916704986244
255,0.33099037496140227
256,0.3287190420087427
257,0.3669175829854794
258,0.354407083010301
259,0.35692862496944144
260,0.3517325830180198
261,0.358870416006539
262,0.34867954201763496
263,0.356696542003192
264,0.35364045901224017
265,0.3579372920212336
266,0.35196491703391075
267,0.3552069580182433
268,0.3509815419674851
269,0.3524625000427477
270,0.35092354100197554
271,0.3533257079543546
272,0.3489647919777781
273,0.35778691701125354
274,0.34992729197256267
275,0.3591780829592608
276,0.35254662501392886
277,0.3562125839525834
278,0.3478125839610584
279,0.3547693750006147
280,0.35346229100832716
281,0.3543148330063559
282,0.34945054195122793
283,0.3575898330309428
284,0.35082000005058944
285,0.35532966698519886
286,0.351527749968227
287,0.35326149995671585
288,0.3520106669748202
289,0.3858957499614917
290,0.38521908299298957
291,0.389378875028342
292,0.38825779099715874
293,0.383458458003588
294,0.38361262500984594
295,0.38612966699292883
296,0.38272575003793463
297,0.3865555000375025
298,0.3859960409463383
299,0.3916750000207685
300,0.40314445801777765
301,0.39005966600961983
302,0.38763795798877254
303,0.3881737079937011
304,0.39611208299174905
305,0.39210683398414403
306,0.3889978330116719
307,0.3921742919483222
308,0.3832237080205232
309,0.39171666698530316
310,0.3860269580036402
311,0.3926218339474872
312,0.38743125001201406
313,0.39480466599343345
314,0.3879164169775322
315,0.39185658300993964
316,0.38832070800708607
317,0.3946479170117527
318,0.38573629199527204
319,0.3905938749667257
320,0.3840412080171518
321,0.41346191603224725
322,0.43528195802355185
323,0.470364291977603
324,0.44730420800624415
325,0.43485550000332296
326,0.4317004589829594
327,0.4499725420027971
328,0.40680633299052715
329,0.41650166700128466
330,0.4051820829627104
331,0.415828249999322
332,0.421824665972963
333,0.4200737909995951
334,0.419624499976635
335,0.4594914170447737
336,0.4180834160069935
337,0.41576016700128093
338,0.40973033296177164
339,0.41971375001594424
340,0.41120812500594184
341,0.4145046249614097
342,0.40831779199652374
343,0.4411717079929076
344,0.4134501660009846
345,0.4120893750223331
346,0.40608924999833107
347,0.4148830419871956
348,0.4166594579583034
349,0.42080675001489
