pos,time
0,0.04576479102252051
1,0.04096729098819196
2,0.038976000010734424
3,0.04056020901771262
4,0.038637082994682714
5,0.03848724998533726
6,0.039336832996923476
7,0.038488749996759
8,0.039176749996840954
9,0.0405109999992419
10,0.040124042017851025
11,0.038773125008447096
12,0.03988358299829997
13,0.03946208400884643
14,0.04025774999172427
15,0.038056000019423664
16,0.037743166991276667
17,0.03912720800144598
18,0.039799165999284014
19,0.03992845900938846
20,0.038385666004614905
21,0.03953095799079165
22,0.03877679200377315
23,0.03873483298229985
24,0.03984750001109205
25,0.0394884160195943
26,0.03924145799828693
27,0.03932754197739996
28,0.038801415998023
29,0.039132166013587266
30,0.039471249998314306
31,0.03945266699884087
32,0.03847091700299643
33,0.03940124998916872
34,0.03839533400605433
35,0.03817025001626462
36,0.039524042018456385
37,0.038389583001844585
38,0.03821116700419225
39,0.039179708022857085
40,0.03874612497747876
41,0.038543041999218985
42,0.03936387499561533
43,0.03870624999399297
44,0.038614625023910776
45,0.03876195801422
46,0.03850720799528062
47,0.038665125000989065
48,0.039268167020054534
49,0.038714790978701785
50,0.03870099998312071
51,0.038735167006962
52,0.03930100001161918
53,0.03811366599984467
54,0.03877275000559166
55,0.03859970800112933
56,0.038792959006968886
57,0.03905808299896307
58,0.038673500006552786
59,0.03801737501635216
60,0.040008499985560775
61,0.04037195799173787
62,0.04068879201076925
63,0.040222541021648794
64,0.03939683400676586
65,0.04009287501685321
66,0.041344915982335806
67,0.040933749987743795
68,0.040482958022039384
69,0.04094600002281368
70,0.04084299999522045
71,0.04287158400984481
72,0.041957542009186
73,0.038863750000018626
74,0.03913925000233576
75,0.0402849999954924
76,0.039262125006644055
77,0.039246250002179295
78,0.0395462499873247
79,0.039145832997746766
80,0.03931741599808447
81,0.03952016698895022
82,0.03900141699705273
83,0.03939291700953618
84,0.03956616600044072
85,0.03955058299470693
86,0.03999420799664222
87,0.041056000016396865
88,0.04065479099517688
89,0.04194891598308459
90,0.041040292009711266
91,0.03925133400480263
92,0.03917520900722593
93,0.03911083299317397
94,0.03853133300435729
95,0.03977083301288076
96,0.04010325000854209
97,0.03960729198297486
98,0.03893433397752233
99,0.03975525000714697
100,0.039056707988493145
101,0.038339125021593645
102,0.040050167008303106
103,0.03856537499814294
104,0.03849250002531335
105,0.039817499986384064
106,0.03884187500807457
107,0.039006082981359214
108,0.04007137499866076
109,0.03860041598090902
110,0.03875041697756387
111,0.03998466598568484
112,0.04051287498441525
113,0.040845166018698364
114,0.041995458013843745
115,0.04012183300801553
116,0.03913304102024995
117,0.04000841701054014
118,0.039981416979571804
119,0.03939908297616057
120,0.04021191701758653
121,0.03922925001825206
122,0.03871237501152791
123,0.040676542004803196
124,0.04133737500524148
125,0.041801792016485706
126,0.04158583300886676
127,0.05731170900980942
128,0.0460589999856893
129,0.04000412501045503
130,0.03966408400447108
131,0.039490958995884284
132,0.04048441699706018
133,0.03966104198480025
134,0.039437041006749496
135,0.0411366670159623
136,0.03992712500621565
137,0.040789457998471335
138,0.040566874988144264
139,0.038945665990468115
140,0.039311917003942654
141,0.040618833008920774
142,0.040957832999993116
143,0.0621425419813022
144,0.04160737499478273
145,0.03962383299949579
146,0.03986024999176152
147,0.041239332989789546
148,0.039377667009830475
149,0.03943045801133849
150,0.04020045799552463
151,0.04000358399935067
152,0.04036204199655913
153,0.041326665988890454
154,0.0405889579851646
155,0.038839500019093975
156,0.040616000012960285
157,0.03955600000335835
158,0.039524541003629565
159,0.04471499999635853
160,0.03946175001328811
161,0.03955924999900162
162,0.041128708980977535
163,0.03977291699266061
164,0.03949391600326635
165,0.04059537500143051
166,0.03951587498886511
167,0.03961608299869113
168,0.04048974998295307
169,0.03962670802138746
170,0.04133029200602323
171,0.042814584012376145
172,0.04197049999493174
173,0.04192225000588223
174,0.041812459006905556
175,0.04085937500349246
176,0.04114695900352672
177,0.041805916000157595
178,0.0015548749943263829
