position,token_id,step_time_sec,speed_it_s
118,4759,0.09860016699531116,10.141970652519829
119,7865,0.1005516669829376,9.945135968453789
120,24962,0.10557245899690315,9.472167357864931
121,486,0.0991612920188345,10.084580178826855
122,292,0.10142941700178199,9.859072738064059
123,26,0.0989396249933634,10.107173946404965
124,185,0.10009474999969825,9.990533969094429
125,27449,0.10661429099855013,9.379605591651865
126,2777,0.09739149999222718,10.267836516326476
127,4337,0.1020520000020042,9.798926037513825
128,1571,0.09926849999465048,10.073689035836034
129,361,0.10135787498438731,9.866031624617577
130,7865,0.10163666598964483,9.838968941601097
131,259,0.09918462499626912,10.0822078022437
132,8326,0.10250516701489687,9.755605781849729
133,486,0.10022325001773424,9.977724727775767
134,292,0.100778124993667,9.922788304136844
135,279,0.10010291601065546,9.98971897975035
136,583,0.09907545801252127,10.093316953161285
137,17988,0.10510195800452493,9.514570603498626
138,11,0.09941704201628454,10.058637631123643
139,185,0.1007381250092294,9.926728335556993
140,3274,0.10181225000997074,9.82200078970917
141,279,0.09948274999624118,10.051993939027456
142,23644,0.1052737080026418,9.499047948181948
143,4290,0.1014759999816306,9.854546889717984
144,276,0.09945470798993483,10.054828174662214
145,761,0.10247354200691916,9.75861652105749
146,7865,0.10202637501060963,9.801387140295937
147,2544,0.0985397920012474,10.148184603305648
148,486,0.09836258299765177,10.166467466840244
149,292,0.09866433299612254,10.135374857693504
150,25,0.10069262501201592,9.93121392833554
151,185,0.09844820899888873,10.15762511242117
152,243,0.09787079200032167,10.21755295488682
153,2074,0.0964688750100322,10.36603774943997
154,1232,0.09950737498002127,10.049506382826161
155,372,0.0978074999875389,10.224164814839396
156,1736,0.09932191699044779,10.068271236611093
157,482,0.09649154200451449,10.363602645641352
158,29772,0.10224862501490861,9.7800826158219
159,409,0.09560145798604935,10.460091520214316
160,3530,0.0984104159870185,10.161525992654191
161,482,0.09864791700965725,10.137061484046377
162,1016,0.09921929199481383,10.078685101404169
163,11,0.09796241600997746,10.207996502435691
164,185,0.09904437500517815,10.096484529764753
165,243,0.09798191700247116,10.205964841193905
166,2074,0.10210675001144409,9.793671817856511
167,1232,0.09822483401512727,10.180724763006404
168,6106,0.10190920898457989,9.812655892082454
169,437,0.09862445801263675,10.139472704345508
170,11,0.0998423749988433,10.01578738498143
171,285,0.09903474999009632,10.097465789533492
172,437,0.10081599999102764,9.919060467475376
173,4368,0.09862083397456445,10.139845301429032
174,1720,0.10190549999242648,9.813013037317113
175,276,0.09814074999303557,10.18944729962797
176,9401,0.10357087501324713,9.655224018065852
177,13,0.09854333300609142,10.147819943721464
178,32022,0.10653966700192541,9.386175385567215
