position,token_id,step_time_sec,speed_it_s
0,32013,1.2889839589770418,0.7758048446108018
1,2891,0.21592245801002719,4.631292220439438
2,3221,0.09433216700563207,10.600837781456832
3,4165,0.20450925000477582,4.889754375299149
4,2135,0.2027862919785548,4.931299794691017
5,508,0.09799833301804028,10.204255207238193
6,327,0.20115454201004468,4.971302114321957
7,853,0.20639325000229292,4.84511969257178
8,276,0.09351924998918548,10.69298566996249
9,4873,0.20108966701081954,4.972905942234195
10,372,0.20731270799296908,4.823630976032181
11,254,0.09673866699449718,10.337128172924725
12,8499,0.2115858329925686,4.726214349309116
13,486,0.09914204198867083,10.086538263093997
14,25,0.20686066601774655,4.834171808739174
15,7884,0.20309654099401087,4.923766771731918
16,422,0.21025091700721532,4.75622182406787
17,592,0.09961320800357498,10.038829388609905
18,25174,0.20493583398638293,4.8795761119377765
19,375,0.20471787499263883,4.884771298236452
20,1142,0.09868049999931827,10.133714361063316
21,302,0.19609037498594262,5.099689365537132
22,29871,0.20658208298846148,4.8406908553432215
23,473,0.09976633300539106,10.023421427606877
24,1758,0.1979443329910282,5.051925381694685
25,185,0.19939837499987334,5.015086005593753
26,185,0.21373491699341685,4.678692719312683
27,45,0.09504137499607168,10.521733298169694
28,70,0.19911358400713652,5.0222590537276375
29,998,0.10149637502036057,9.852568624242945
30,72,0.1914286249957513,5.223879135224394
31,716,0.20071491599082947,4.982190760778782
32,2901,0.09081462500034831,11.011442264901326
33,185,0.20017612498486415,4.995600749468063
34,185,0.20573416698607616,4.860641354081351
35,50,0.09958195901708677,10.041979590182745
36,3322,0.199945915985154,5.001352466105135
37,2831,0.09333458301261999,10.714142258125133
38,46,0.1890922500169836,5.288424035941101
39,1369,0.19229637499665841,5.200306038100704
40,207,0.09318483300739899,10.731360112225547
41,887,0.19169529201462865,5.216612205184925
42,20622,0.09383950001210906,10.656493266385263
43,12633,0.18782691698288545,5.324050546446006
44,24749,0.2001203749969136,4.9969924352551445
45,422,0.09250845899805427,10.80982226739971
46,592,0.18907525000395253,5.288899525342928
47,638,0.09502012500888668,10.52408634388216
48,6911,0.1958130830025766,5.106911063684348
49,8185,0.19710979200317524,5.073314673194374
50,407,0.10923137501231395,9.154878805537944
51,486,0.19091895798919722,5.237824522678272
52,13584,0.09240133300772868,10.822354693912883
53,8046,0.195463291980559,5.116050128222854
54,375,0.1992112080042716,5.019797881947271
55,1142,0.08817125001223758,11.341565417992902
56,302,0.19042654099757783,5.2513688205507005
57,29871,0.08895699999993667,11.241386287765009
58,372,0.1948231249989476,5.1328608962894
59,13114,0.20172504198853858,4.957242740625217
60,250,0.0954421249916777,10.477553806426641
61,280,0.1977307499910239,5.0573823244254905
62,254,0.09510779200354591,10.514385613775126
63,10987,0.1957304590032436,5.109066851896711
64,3185,0.1956416250031907,5.1113866999606605
65,334,0.09486316700349562,10.541499209731748
66,3932,0.19449608400464058,5.141491691812883
67,650,0.09149262501159683,10.929842704515785
68,285,0.19885916699422523,5.028684445957874
69,3625,0.20427504199324176,4.895360638491922
70,254,0.09538529100245796,10.483796710063308
71,18233,0.19978012499632314,5.0055029248700516
72,4697,0.09311266700387932,10.739677341197169
73,276,0.19568325000000186,5.110299425219024
74,2424,0.2022632499865722,4.944051873320476
75,17575,0.08898779100854881,11.237496612360372
76,1903,0.19922133299405687,5.019542761667155
77,14617,0.09411154099507257,10.625689362076828
78,276,0.19465670798672363,5.137249110717541
79,3278,0.20210075000068173,4.948027159704389
80,254,0.09211779199540615,10.855666189327131
81,3286,0.19520258298143744,5.122883031189673
82,13,0.09268091700505465,10.789707658432661
83,207,0.19434837502194569,5.145399337077455
84,185,0.19752849999349564,5.062560592688795
85,769,0.09135929198237136,10.945794109185517
86,245,0.19914070799131878,5.0215749963266845
87,6158,0.0956797499966342,10.451532325650701
88,331,0.19480191700858995,5.133419708369216
89,4874,0.20306250001885928,4.924592181752542
90,207,0.09247720899293199,10.813475135007911
91,16,0.18972554098581895,5.27077163572165
92,20,0.09108070799265988,10.979273460199597
93,11,0.1954862089769449,5.1154503697902145
94,7884,0.20402266600285657,4.901416198462963
95,422,0.09228612500010058,10.83586508804991
96,592,0.19050133298151195,5.249307101158444
97,989,0.09393408300820738,10.6457631561978
98,25,0.1961662499816157,5.097716860539048
99,207,0.20160929200937971,4.960088843293373
100,786,0.08953083300730214,11.169336489010886
101,19041,0.19548420899081975,5.11550270562755
102,4818,0.0977089999942109,10.234471748347117
103,254,0.19659941698773764,5.086485073668211
104,3487,0.20766233300673775,4.815509801517805
105,10666,0.094976583000971,10.528911110539493
106,11,0.1938540829869453,5.158519153126854
107,303,0.0945273750112392,10.578946044794971
108,463,0.1956319169839844,5.111640346916735
109,6139,0.09398058298393153,10.640495815725856
110,344,0.19161604100372642,5.2187697583239006
111,2185,0.1985737499780953,5.035912350501062
112,29871,0.09398387500550598,10.640123105600996
113,486,0.19579270799295045,5.107442510249182
114,82,0.08979720799834467,11.136203700436143
115,14625,0.1947707080107648,5.13424225959445
116,5881,0.1991550829843618,5.021212539569089
117,27388,0.08811916701961309,11.348268870692177
118,11,0.19654004101175815,5.088021732630931
119,3427,0.09841083400533535,10.16148282968301
120,2843,0.19364141699043103,5.164184478413603
121,365,0.1957394169876352,5.108833036235976
122,19297,0.09623387499595992,10.391351278767294
123,486,0.19604254097794183,5.100933680065477
124,82,0.10124066699063405,9.87745369252172
125,4818,0.1968451249995269,5.080135969851443
126,2334,0.2027033750200644,4.933316970677059
127,280,0.09363758401013911,10.679472463660742
128,583,0.2000564170011785,4.998589972718092
129,5199,0.09818691699183546,10.184656272313276
130,2407,0.19055291698896326,5.247886077009881
131,2274,0.19326624998939224,5.174209154753543
132,11,0.0924959999974817,10.811278325843562
133,1098,0.19848900000215508,5.0380625626062026
134,359,0.09625866598798893,10.38867503238388
135,637,0.19633916599559598,5.09322729843128
136,4165,0.1976110000105109,5.060447039622339
137,2135,0.09502979202079587,10.523015769424864
138,508,0.18942949999473058,5.279008813452061
139,327,0.091944792016875,10.876091816233224
140,853,0.19181745799141936,5.213289814552403
141,276,0.19453474998590536,5.1404697622016275
142,4873,0.089631915994687,11.156740195749867
143,372,0.19111762501415797,5.232379797132369
144,254,0.09267616699798964,10.790260672106696
145,8499,0.19406249999883585,5.152979066053456
146,13,0.1967810409842059,5.081790374715328
147,971,0.09209712498704903,10.858102249561243
148,185,0.19179199999780394,5.213981813691135
149,8649,0.09316112499800511,10.73409107094202
150,29871,0.19173145800596103,5.215628204156824
151,486,0.197970917011844,5.051246996750402
152,82,0.08906499997829087,11.22775501312238
153,1811,0.1993761670019012,5.015644623113174
154,335,0.0910599579801783,10.981775328928633
155,372,0.19442625000374392,5.143338412280975
156,254,0.20151249997434206,4.962471311344591
157,8499,0.09765300000435673,10.24034079808491
158,23912,0.19707666599424556,5.074167431009813
159,365,0.09474849997786805,10.554256798087424
160,12415,0.19825887502520345,5.043910391768722
161,1930,0.20021283300593495,4.99468483106853
162,13,0.09587616700446233,10.430120761434459
163,185,0.19996083300793543,5.000979366595833
164,11923,0.09670774999540299,10.340432902714985
165,422,0.19732370800920762,5.067814760268631
166,592,0.19806912500644103,5.048742452754718
167,989,0.09605629098950885,10.410562282789149
168,583,0.20013316700351425,4.996673040118535
169,6357,0.09768758399877697,10.236715445972333
170,438,0.19949724999605678,5.012600424415704
171,4362,0.20839054102543741,4.798682296611217
172,276,0.09452245800639503,10.579496355589312
173,578,0.20194170900504105,4.951924022664565
174,6616,0.09128766698995605,10.954382261845133
175,254,0.22250208299374208,4.4943399474966945
176,6292,0.21044341701781377,4.751871140332944
177,280,0.09740695901564322,10.266206953852274
178,2742,0.2038490420090966,4.905590873247155
179,11,0.09737149998545647,10.26994551947296
180,372,0.20504900001105852,4.8768830862187516
181,1134,0.21012908301781863,4.758979507444962
182,372,0.0932007500086911,10.729527390141696
183,254,0.20152962498832494,4.962049624505242
184,22944,0.10196016600821167,9.807751783372558
185,285,0.19608954101568088,5.099711054553552
186,18820,0.20796404100838117,4.808523604134519
187,280,0.09486379200825468,10.541429757656998
188,19297,0.20322783399024047,4.920585829045556
189,13,0.09164837500429712,10.91126820255256
190,207,0.1897959169873502,5.2688172426103845
191,185,0.19287195900687948,5.184786866629645
192,1559,0.09083170798840001,11.009371310376643
193,2445,0.2011942499957513,4.9703209710074585
194,344,0.0985073340125382,10.151528411810618
195,2185,0.20920504099922255,4.7799995412334075
196,29871,0.1954425000003539,5.1165943947615755
197,540,0.09321666602045298,10.72769540782103
198,637,0.19092283298959956,5.237718214952711
199,4165,0.08952933401451446,11.169523497604487
200,330,0.19063095800811425,5.245737683159704
201,2017,0.09621970797888935,10.392881261075958
202,254,0.196633000014117,5.085616350908578
203,24769,0.20449620799627155,4.890066225669242
204,280,0.09213495897711255,10.85364351492697
205,254,0.1932726250088308,5.174038485555361
206,3286,0.09741329200915061,10.265539531361531
207,11,0.190227084007347,5.2568749882187005
208,585,0.21667537500616163,4.615199119750285
209,3417,0.09996650001266971,10.003351121358259
210,254,0.19785475000389852,5.054212749404783
211,1327,0.09455587499542162,10.57575745609059
212,280,0.18636687498656102,5.365760412477327
213,1019,0.20448454198776744,4.890345207902421
214,10864,0.09451795800123364,10.580000045990712
215,2310,0.19686045800335705,5.079740289860278
216,27137,0.09977000000071712,10.023053021878443
217,662,0.18484662502305582,5.409890496379203
218,5163,0.1938305830117315,5.159144570800137
219,980,0.08832787498249672,11.321454299655262
220,11,0.1937277919787448,5.161881988051135
221,686,0.09516933301347308,10.50758651275228
222,761,0.19491241598734632,5.130509490298041
223,327,0.2008572920167353,4.978659176171113
224,583,0.09858975000679493,10.143042252679196
