pos,time
0,0.04644870897755027
1,0.04056408299948089
2,0.03855012499843724
3,0.03995679100626148
4,0.03973275001044385
5,0.03884770901640877
6,0.0382740419881884
7,0.03877187499892898
8,0.04190908299642615
9,0.0390467919933144
10,0.039034708024701104
11,0.03852416598238051
12,0.03832895899540745
13,0.03896220799651928
14,0.042272708989912644
15,0.0389162499923259
16,0.038776541012339294
17,0.04003058298258111
18,0.04355558400857262
19,0.038988334010355175
20,0.03954254198470153
21,0.04117070900974795
22,0.03919854201376438
23,0.039782917010597885
24,0.0406058749940712
25,0.04025862499838695
26,0.04089533298974857
27,0.04390166699886322
28,0.0398429170018062
29,0.044578125001862645
30,0.040775958012090996
31,0.042032625002320856
32,0.04029483301565051
33,0.04208562499843538
34,0.03943458298454061
35,0.03966370801208541
36,0.04097179201198742
37,0.039173708006273955
38,0.04004041597363539
39,0.04049641601159237
40,0.040939166996395215
41,0.04021262499736622
42,0.039939208974828944
43,0.044032916019205004
44,0.042805375007446855
45,0.0401689590071328
46,0.0401778329978697
47,0.04023816701374017
48,0.0403652079985477
49,0.0400035829807166
50,0.03977858301368542
51,0.03956883298815228
52,0.03886770800454542
53,0.03973287498229183
54,0.039873500005342066
55,0.03890629200031981
56,0.03957866597920656
57,0.03909295899211429
58,0.039861375000327826
59,0.03851533299894072
60,0.04179062499315478
61,0.03936354198958725
62,0.03961033298401162
63,0.03985254099825397
64,0.03904741699807346
65,0.03973887499887496
66,0.041467040980933234
67,0.03977624999242835
68,0.039763417007634416
69,0.04117966600460932
70,0.03986987500684336
71,0.03911450001760386
72,0.04007379201357253
73,0.03870924998773262
74,0.03907629198511131
75,0.039765166002325714
76,0.039229540998348966
77,0.03916649997700006
78,0.0401319170196075
79,0.03970329198637046
80,0.039999500004341826
81,0.03976370801683515
82,0.039794124983018264
83,0.0400579999841284
84,0.039672667015111074
85,0.03967545900377445
86,0.039258542004972696
87,0.03973137499997392
88,0.03897650001454167
89,0.039708291995339096
90,0.04070641699945554
91,0.03936316701583564
92,0.040323459019418806
93,0.03984183300053701
94,0.038941250008065253
95,0.04085020802449435
96,0.040227165998658165
97,0.03927533299429342
98,0.03906004098826088
99,0.04245429200818762
100,0.0390263749868609
101,0.03865870900335722
102,0.03962983298697509
103,0.038609249982982874
104,0.039595000009285286
105,0.040896208985941485
106,0.04265162500087172
107,0.04041287500876933
108,0.04014758300036192
109,0.03925970898126252
110,0.043530625000130385
111,0.039268249995075166
112,0.03874366599484347
113,0.04390299998340197
114,0.04136354199727066
115,0.041592624998884276
116,0.03909887498593889
117,0.039804416010156274
118,0.0399193340272177
119,0.040931291005108505
120,0.04380579199641943
121,0.0391147079935763
122,0.039066833996912464
123,0.03929124999558553
124,0.03924241699860431
125,0.043319417018210515
126,0.04034979100106284
127,0.03972966599394567
128,0.039386208984069526
129,0.039250125002581626
130,0.04011233398341574
131,0.0393625839788001
132,0.041819000005489215
133,0.03932954199262895
134,0.03958458299166523
135,0.03933283299556933
136,0.039326458994764835
137,0.04243000000133179
138,0.039078041998436674
139,0.03907437500311062
140,0.03973829199094325
141,0.03952066699275747
142,0.04295858400291763
143,0.03987050001160242
144,0.03950462499051355
145,0.03872129099909216
146,0.0402028750104364
147,0.04083625000203028
148,0.039657624991377816
149,0.03966204199241474
150,0.03965429199161008
151,0.03898354197735898
152,0.039465833018766716
153,0.040285458002472296
154,0.03968366701155901
155,0.038986415980616584
156,0.039718582993373275
157,0.03949404100421816
158,0.04432799998903647
159,0.03987658297410235
160,0.0399079589988105
161,0.038886207999894395
162,0.04009833399322815
163,0.03871358299511485
164,0.038975790987024084
165,0.0401098330039531
166,0.0394544169830624
167,0.0398662080115173
168,0.040505874989321455
169,0.03867395801353268
170,0.039328500017290935
171,0.039400832989485934
172,0.0400332499993965
173,0.04018295797868632
174,0.040260500012664124
175,0.03945512499194592
176,0.04091979199438356
177,0.040034832985838875
178,0.006729165994329378
